Account_Length,Area_Code,Phone_Number,International_Plan,Voice_Mail_Plan,Voice_Mail_Messages,Total_Day_Minutes,Total_Day_Calls,Total_Day_Charge,Total_Evening_Minutes,Total_Evening_Calls,Total_Evening_Charge,Total_Night_Minutes,Total_Night_Calls,Total_Night_Charge,Total_International_Minutes,Total_International_Calls,Total_International_Charge,Customer_Service_Calls,Churn,Total_Minutes,Total_Calls,Total_Charges,Avg_Call_Duration,Customer_Service_Category
166,415,3349163,yes,yes,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,False,569.3,279,60.31,2.040501792114695,Low
13,408,4114293,no,no,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,False,704.5,299,70.76,2.3561872909698995,Low
52,408,3755562,no,no,0,217.0,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,False,515.4000000000001,300,59.07,1.7180000000000002,Low
114,415,3863823,no,yes,25,129.0,77,21.93,290.0,110,24.65,177.1,110,7.97,11.6,5,3.13,1,False,607.7,302,57.68,2.0122516556291394,Low
156,408,3646445,no,no,0,150.5,106,25.59,152.9,112,13.0,215.9,86,9.72,3.5,3,0.95,1,False,522.8,307,49.260000000000005,1.702931596091205,Low
90,415,3832251,no,yes,42,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3.0,0,False,682.1,252,67.89,2.706746031746032,Low
62,415,3513169,no,no,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,False,484.70000000000005,328,52.09,1.4777439024390244,Low
82,415,4136380,no,yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97,2,False,652.4000000000001,299,58.480000000000004,2.181939799331104,Low
52,510,3809674,no,no,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,False,542.6,274,49.05,1.9802919708029199,Low
146,510,3452319,no,no,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,False,558.3,255,50.53,2.1894117647058824,Low
120,415,3775441,no,yes,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,False,734.3,320,72.58,2.2946874999999998,Low
130,415,3583692,no,no,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,True,663.8,321,74.41,2.06791277258567,Low
90,408,4005831,no,no,0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,False,410.19999999999993,274,36.459999999999994,1.4970802919708026,Low
147,408,3575995,yes,no,0,183.8,113,31.25,164.7,110,14.0,111.0,87,5.0,10.1,4,2.73,1,False,469.6,314,52.98,1.4955414012738855,Low
159,415,3912159,no,no,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,True,461.6,256,49.76,1.803125,Low
74,510,3985954,no,yes,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,False,639.3,360,58.81,1.7758333333333332,Low
130,408,3856175,no,no,0,252.0,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,False,637.0999999999999,275,68.26,2.3167272727272725,Low
155,408,3342961,yes,no,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,False,562.4,316,59.879999999999995,1.779746835443038,Low
87,415,4054303,no,no,0,198.3,80,33.71,187.0,89,15.9,133.5,96,6.01,16.6,4,4.48,2,False,535.4000000000001,269,60.1,1.9903345724907067,Low
81,415,4064100,no,no,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,True,761.8000000000001,213,87.27000000000001,3.5765258215962445,Low
99,510,3524401,no,no,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,False,501.6,347,50.44,1.4455331412103747,Low
131,510,3471473,no,no,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2,False,601.1999999999999,347,60.85,1.7325648414985588,Low
89,510,3472016,no,no,0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,True,568.5,243,52.61,2.3395061728395063,High
123,415,3888948,yes,no,0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,True,512.6,337,45.34,1.5210682492581602,Low
130,510,4025509,no,yes,26,257.2,108,43.72,224.3,122,19.07,204.0,118,9.18,12.6,4,3.4,1,False,698.1,352,75.37,1.9832386363636365,Low
99,415,3672598,no,no,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,1,False,450.9,261,44.07999999999999,1.7275862068965517,Low
36,408,3705001,no,no,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,False,645.5999999999999,362,61.85,1.7834254143646406,Low
87,415,3323693,no,no,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,False,561.5,310,49.43,1.8112903225806452,Low
139,415,4039766,no,no,0,271.6,130,46.17,156.0,131,13.26,136.3,108,6.13,11.6,9,3.13,2,False,575.5,378,68.69,1.5224867724867726,Low
189,510,3632407,no,no,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,False,505.5,273,58.6,1.8516483516483517,Low
96,415,3959214,no,yes,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,False,572.5,301,59.07000000000001,1.9019933554817277,Low
112,408,3518894,no,no,0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2,False,505.3,303,46.269999999999996,1.6676567656765677,Low
75,408,4065003,no,no,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10.0,14.3,3,3.86,1,False,668.7,288,67.88,2.3218750000000004,Low
178,415,3981332,no,yes,35,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84,2,False,514.5999999999999,250,55.050000000000004,2.0584,Low
112,415,3638033,no,no,0,266.0,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83,2,True,801.0,293,81.07,2.733788395904437,Low
108,415,3331012,no,yes,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,False,501.9,298,51.910000000000004,1.684228187919463,Low
100,510,3916260,no,no,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14.0,8,3.78,0,False,468.70000000000005,314,43.11,1.4926751592356688,Low
121,510,3361353,no,yes,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,False,674.9,339,67.57000000000001,1.9908554572271386,Low
116,415,3655629,no,no,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10.0,6,2.7,1,False,479.6,289,39.62,1.6595155709342562,Low
161,415,3494397,no,no,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,False,540.1,247,57.12,2.1866396761133604,Low
19,415,3803910,yes,no,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,False,631.5,318,67.42999999999999,1.9858490566037736,Low
104,415,3547820,no,no,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,False,670.9000000000001,318,67.21,2.1097484276729563,Low
119,415,3389952,yes,yes,32,173.0,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,0,False,625.6999999999999,289,60.9,2.1650519031141866,Low
125,415,4051821,no,no,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16,0,False,575.6,296,61.56,1.9445945945945946,Low
156,510,3298669,no,no,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,False,612.5999999999999,368,66.28,1.664673913043478,Low
109,415,3288808,no,no,0,137.0,128,23.29,217.0,116,18.45,182.1,86,8.19,10.0,5,2.7,2,False,546.1,335,52.629999999999995,1.6301492537313433,Low
95,510,4093018,no,no,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2,False,516.4,307,49.940000000000005,1.6820846905537459,Low
90,408,4215994,no,no,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,False,547.4000000000001,319,48.519999999999996,1.7159874608150474,Low
105,415,3544448,no,yes,21,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,False,620.4,251,56.14,2.4717131474103584,Low
101,510,3525081,no,no,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,1,False,697.9,327,68.87,2.134250764525994,Low
95,415,4017803,no,no,0,149.2,96,25.36,260.7,116,22.16,201.0,120,9.05,8.1,2,2.19,1,False,619.0,334,58.75999999999999,1.8532934131736527,Low
123,415,4206052,no,no,0,204.4,88,34.75,137.5,111,11.69,226.0,100,10.17,10.0,4,2.7,0,False,577.9,303,59.31,1.907260726072607,Low
160,408,3526084,no,no,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,False,658.3000000000001,313,66.28,2.1031948881789138,Low
141,510,3888583,no,yes,28,308.0,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2.0,1,False,716.0999999999999,357,82.3,2.005882352941176,Low
87,415,4153158,no,no,0,58.0,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,False,322.9,380,27.08,0.8497368421052631,Low
81,415,4029304,no,no,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,False,661.4,264,63.519999999999996,2.5053030303030304,Low
75,415,3411916,no,yes,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,False,680.9000000000001,282,69.55,2.414539007092199,Low
126,408,3812745,no,yes,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,False,535.4,294,46.4,1.8210884353741497,Low
28,415,4025014,no,no,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,False,693.8,307,69.69,2.2599348534201953,Low
153,415,3998846,no,no,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,False,605.2,349,65.09,1.7340974212034386,Low
97,408,3289267,no,yes,32,90.0,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,True,560.1,313,49.44,1.7894568690095847,Low
115,408,3487224,no,no,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3.0,2,False,461.7,310,45.87,1.4893548387096773,Low
95,408,3362190,no,no,0,237.3,83,40.34,154.0,65,13.09,237.0,105,10.67,11.2,6,3.02,1,False,639.5,259,67.12,2.469111969111969,Low
17,415,3764705,yes,no,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,True,738.7,306,65.84,2.4140522875816997,Low
105,415,3814076,no,yes,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1,False,786.8,311,71.02,2.529903536977492,Low
121,415,3488464,no,no,0,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46,2,False,503.0,301,45.84,1.6710963455149501,Low
125,408,4127020,no,no,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,False,625.8000000000001,291,65.86,2.150515463917526,Low
124,415,3868432,no,no,0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,False,433.6,300,45.28,1.4453333333333334,Low
35,408,3371802,no,no,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,False,525.7,248,50.239999999999995,2.1197580645161294,Low
134,510,3661084,no,no,0,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,True,781.5,318,83.99,2.457547169811321,Low
123,510,3524182,no,yes,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,False,679.1,242,68.64,2.806198347107438,Low
124,415,3685628,no,no,0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,3,False,709.6,295,70.75,2.4054237288135596,Low
133,510,3338996,no,no,0,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,2,False,567.6,280,56.62,2.027142857142857,Low
185,415,3532557,no,yes,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,False,615.0,330,59.800000000000004,1.8636363636363635,Low
1,415,3568621,no,yes,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10.0,2,2.7,1,False,503.2,250,50.13,2.0128,Low
107,415,3546942,no,no,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,1,False,502.4,371,61.47999999999999,1.3541778975741239,Low
91,415,3779829,no,yes,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,False,567.4,305,56.290000000000006,1.860327868852459,Low
178,408,3484660,yes,no,0,124.5,134,21.17,141.2,78,12.0,268.2,113,12.07,11.4,2,3.08,2,True,545.3,327,48.32,1.667584097859327,Low
123,415,4105199,no,no,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,1,False,695.8,275,69.19,2.530181818181818,Low
170,415,3976542,no,no,0,285.7,44,48.57,167.5,144,14.24,260.0,97,11.7,8.7,4,2.35,1,True,721.9,289,76.86,2.4979238754325257,Low
135,415,3334492,no,no,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,False,592.6,255,58.88,2.3239215686274513,Low
85,408,4059573,no,no,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,False,604.3,290,58.05,2.0837931034482757,Low
134,415,3597255,no,yes,50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3.0,2,False,489.50000000000006,345,55.949999999999996,1.418840579710145,Low
148,415,4195501,no,yes,36,77.6,141,13.19,207.0,60,17.6,255.7,115,11.51,10.9,2,2.94,1,False,551.2,318,45.239999999999995,1.7333333333333334,Low
93,415,4044809,no,no,0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27,1,True,662.3,343,75.08000000000001,1.9309037900874635,Low
138,415,3446334,no,no,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,False,522.6,295,62.010000000000005,1.7715254237288136,Low
159,510,4001899,no,no,0,114.8,98,19.52,192.6,101,16.37,259.0,108,11.66,12.2,5,3.29,0,False,578.5999999999999,312,50.84,1.8544871794871791,Low
103,415,3465053,no,yes,34,138.8,80,23.6,142.0,108,12.07,183.8,77,8.27,11.8,7,3.19,1,False,476.40000000000003,272,47.129999999999995,1.7514705882352943,Low
150,408,3982148,no,yes,27,209.8,112,35.67,155.0,80,13.18,251.5,111,11.32,7.2,6,1.94,0,False,623.5,309,62.11,2.017799352750809,Low
37,408,3477675,no,no,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,False,634.2,343,58.64,1.8489795918367349,Low
33,415,4118956,yes,no,0,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,False,447.3,309,48.19,1.4475728155339807,Low
55,415,3903761,no,no,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1,False,589.0,271,66.96000000000001,2.1734317343173433,Low
134,408,3773876,no,yes,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,False,467.6,338,42.81,1.383431952662722,Low
107,408,3452476,no,no,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,False,473.20000000000005,300,42.19,1.5773333333333335,Low
80,408,3377879,no,yes,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,False,665.6,342,64.86,1.9461988304093567,Low
78,408,3617283,no,no,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,True,549.0,356,48.45,1.5421348314606742,Low
85,408,3724868,no,yes,17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4,True,498.0,286,45.06,1.7412587412587412,Low
61,415,3468863,no,yes,15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10.0,3,2.7,2,False,709.8000000000001,315,73.25,2.2533333333333334,Low
97,415,3905267,no,yes,32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,5,False,662.7,256,65.02,2.588671875,High
136,408,3921547,yes,no,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,False,536.1,347,55.07000000000001,1.544956772334294,Low
135,408,3408177,no,no,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,False,479.5,275,47.27,1.7436363636363637,Low
87,415,3834802,no,yes,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0.0,0,0.0,1,False,602.4000000000001,289,55.32,2.084429065743945,Low
165,510,3788567,no,no,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,False,646.2,245,69.09,2.6375510204081634,Low
148,415,4067844,no,no,0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,True,769.5999999999999,292,79.39,2.635616438356164,Low
99,415,4029173,no,no,0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2,False,492.5,348,49.620000000000005,1.4152298850574712,Low
123,415,3523440,no,no,0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2,False,526.3,268,55.080000000000005,1.9638059701492536,Low
127,415,3631413,yes,no,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13.0,3,3.51,1,False,648.3,313,73.05,2.071246006389776,Low
151,415,3948861,no,no,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,False,481.5,275,51.41,1.750909090909091,Low
185,408,3584036,no,no,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,1,False,558.6999999999999,290,55.03,1.9265517241379309,Low
65,415,3924680,no,yes,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,4,False,578.0,316,60.620000000000005,1.8291139240506329,Low
58,510,3542762,no,no,0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,4,False,632.0,324,67.91,1.9506172839506173,Low
104,415,3715811,no,no,0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,False,470.4,278,44.08,1.6920863309352516,Low
44,415,3872014,no,no,0,202.6,89,34.44,163.0,96,13.86,268.1,151,12.06,8.3,3,2.24,0,False,642.0,339,62.6,1.8938053097345133,Low
58,408,4116598,no,no,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0.0,0,0.0,4,False,622.6,321,60.449999999999996,1.939563862928349,Low
108,415,3559356,no,no,0,210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.54,0,False,585.5999999999999,293,61.36,1.998634812286689,Low
132,510,4064720,no,no,0,121.5,88,20.66,253.0,124,21.51,195.7,120,8.81,10.7,4,2.89,1,False,580.9,336,53.870000000000005,1.7288690476190476,Low
80,415,3567239,no,no,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,False,522.5999999999999,244,50.34,2.141803278688524,Low
162,415,3288747,no,no,0,135.2,98,22.98,242.0,107,20.57,246.9,96,11.11,10.2,2,2.75,2,False,634.3,303,57.41,2.093399339933993,Low
110,510,3889464,no,no,0,99.4,62,16.9,275.0,86,23.38,212.1,94,9.54,16.7,3,4.51,2,False,603.1999999999999,245,54.33,2.4620408163265304,Low
96,415,4062866,no,no,0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,10.3,3,2.78,1,True,788.4999999999999,309,82.29,2.5517799352750807,Low
168,408,3335729,no,no,0,163.4,134,27.78,240.1,87,20.41,164.0,147,7.38,11.6,2,3.13,2,True,579.1,370,58.7,1.5651351351351352,Low
72,510,3911499,no,no,0,287.4,116,48.86,235.3,126,20.0,292.1,114,13.14,5.0,3,1.35,4,True,819.8000000000001,359,83.35,2.283565459610028,Low
125,408,3868690,no,yes,23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,False,517.0,322,49.73,1.6055900621118013,Low
170,510,3912231,no,no,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,False,623.1,312,61.459999999999994,1.9971153846153846,Low
71,510,3322275,no,no,0,185.0,84,31.45,232.5,129,19.76,191.1,82,8.6,14.9,4,4.02,3,False,623.5,299,63.830000000000005,2.0852842809364547,Low
124,415,3404028,no,no,0,160.9,109,27.35,144.2,152,12.26,120.4,97,5.42,12.9,12,3.48,1,False,438.4,370,48.51,1.1848648648648648,Low
68,415,3633486,no,no,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,False,661.6999999999999,297,68.24,2.2279461279461277,Low
97,415,4183181,no,no,0,209.2,134,35.56,0.0,0,0.0,175.4,94,7.89,11.8,6,3.19,1,False,396.4,234,46.64,1.694017094017094,Low
98,510,3513316,yes,no,0,158.4,71,26.93,306.6,66,26.06,144.2,93,6.49,2.1,4,0.57,1,False,611.3,234,60.05,2.612393162393162,Low
24,408,3693626,no,no,0,149.0,73,25.33,131.0,81,11.14,238.6,69,10.74,8.6,3,2.32,2,True,527.2,226,49.53,2.3327433628318586,Low
136,510,3532763,no,no,0,204.5,63,34.77,208.8,95,17.75,224.0,119,10.08,9.8,2,2.65,0,False,647.1,279,65.25,2.3193548387096774,Low
44,408,3587165,no,no,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,True,689.6,281,76.30999999999999,2.4540925266903915,Low
96,415,3533223,no,yes,40,108.6,90,18.46,206.4,154,17.54,126.3,118,5.68,13.4,4,3.62,0,False,454.7,366,45.3,1.2423497267759562,Low
31,415,3389044,no,no,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7.0,5,1.89,1,False,453.59999999999997,312,44.589999999999996,1.4538461538461538,Low
72,415,3417296,no,no,0,166.5,102,28.31,261.0,103,22.19,262.7,85,11.82,13.3,5,3.59,0,False,703.5,295,65.91,2.3847457627118644,Low
24,415,3984431,no,no,0,156.2,104,26.55,90.0,101,7.65,205.1,116,9.23,7.3,5,1.97,1,False,458.6,326,45.400000000000006,1.4067484662576688,Low
112,415,4085601,no,yes,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,4,False,743.2,294,74.46,2.527891156462585,Low
117,415,3285188,yes,no,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10.0,3,2.7,1,True,710.2,291,80.52000000000001,2.4405498281786944,Low
137,415,3294474,no,yes,19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,0,False,635.8000000000001,353,61.93,1.8011331444759209,Low
136,408,3574573,no,no,0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0,False,405.1,269,41.989999999999995,1.5059479553903345,Low
95,415,3417112,no,no,0,157.9,103,26.84,259.6,90,22.07,230.0,117,10.35,14.0,2,3.78,0,False,661.5,312,63.04,2.1201923076923075,Low
82,415,4003147,no,yes,19,146.5,73,24.91,246.4,65,20.94,199.0,114,8.96,4.1,4,1.11,1,False,596.0,256,55.92,2.328125,Low
145,415,3781936,no,no,0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9.0,13,2.43,1,True,782.2,335,79.42,2.3349253731343285,Low
56,415,3471640,yes,no,0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,1,False,640.5,296,62.029999999999994,2.1638513513513513,Low
155,408,3749531,yes,no,0,250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10.0,5,2.7,2,False,561.4,360,64.96000000000001,1.5594444444444444,Low
133,408,3804374,no,no,0,117.8,100,20.03,199.2,105,16.93,244.1,119,10.98,11.8,4,3.19,0,True,572.9,328,51.129999999999995,1.7466463414634146,Low
53,415,3809409,no,no,0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2,False,578.5,312,51.48,1.8541666666666667,Low
123,415,3871116,no,no,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,True,745.0999999999999,312,74.69,2.3881410256410254,High
136,415,4007509,no,no,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,False,672.2,296,62.86,2.2709459459459462,High
57,415,4036225,no,no,0,161.0,113,27.37,208.0,134,17.68,208.1,81,9.36,8.4,4,2.27,3,False,585.5,332,56.68,1.7635542168674698,Low
62,408,3828274,no,no,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,1,False,502.1,317,47.78,1.5839116719242903,Low
112,415,3545764,no,no,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,False,499.1000000000001,299,45.31999999999999,1.6692307692307695,Low
55,415,3876912,no,yes,20,207.7,91,35.31,199.7,113,16.97,216.5,110,9.74,7.3,1,1.97,1,False,631.2,315,63.99,2.003809523809524,Low
95,408,3843413,no,no,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,True,606.4,301,53.43,2.0146179401993356,High
125,415,3673950,no,no,0,233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,9.1,4,2.46,1,False,662.8000000000001,271,69.42999999999999,2.445756457564576,Low
1,415,3964254,no,no,0,182.1,106,30.96,134.9,106,11.47,152.3,75,6.85,10.0,3,2.7,5,True,479.3,290,51.980000000000004,1.6527586206896552,High
98,415,3333010,no,yes,36,168.0,81,28.56,163.2,125,13.87,172.7,120,7.77,8.0,2,2.16,6,True,511.9,328,52.36,1.560670731707317,High
105,415,3931891,no,no,0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,1,False,616.5,308,67.41000000000001,2.0016233766233764,Low
113,415,3369053,no,yes,30,183.8,102,31.25,183.4,123,15.59,235.0,52,10.58,11.6,7,3.13,0,False,613.8000000000001,284,60.550000000000004,2.161267605633803,Low
99,408,3533372,no,no,0,256.4,44,43.59,214.5,105,18.23,233.7,75,10.52,7.9,1,2.13,3,True,712.5,225,74.47000000000001,3.1666666666666665,Low
103,415,3868943,no,no,0,180.2,134,30.63,97.7,85,8.3,181.7,134,8.18,8.4,3,2.27,1,False,467.99999999999994,356,49.38,1.3146067415730336,Low
177,408,3769716,no,no,0,227.8,81,38.73,161.8,97,13.75,217.0,106,9.76,8.0,5,2.16,1,False,614.6,289,64.4,2.126643598615917,Low
149,415,3708676,no,yes,20,147.8,132,25.13,276.8,94,23.53,149.9,110,6.75,10.2,6,2.75,0,False,584.7,342,58.16,1.7096491228070176,Low
160,415,3602329,no,no,0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1,True,738.9000000000001,373,76.57000000000001,1.9809651474530834,Low
116,408,3601320,no,no,0,110.9,54,18.85,213.4,82,18.14,186.2,116,8.38,7.9,2,2.13,2,False,518.4,254,47.50000000000001,2.0409448818897635,Low
90,415,3298638,no,yes,22,124.5,94,21.17,231.7,90,19.69,222.2,108,10.0,6.4,12,1.73,1,False,584.8,304,52.589999999999996,1.9236842105263157,Low
148,415,3851118,yes,no,0,233.5,81,39.7,187.7,71,15.95,122.3,97,5.5,9.6,2,2.59,0,True,553.1,251,63.74000000000001,2.203585657370518,Low
